x,y,FID_Soil25,soilgroup,fertility,texture_to,soilserien,pH_top,soilseries,FID_wgs84_,AMPHOE_IDN,AMP_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_NAM_T,PROV_NAM_E,P_CODE
721507.5762000002,1477329.19,507,40B,ต่ำ,ดินร่วนปนทราย,มาบบอน,กรดจัดมากถึงกรดเล็กน้อย,Mb,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
721507.5762000002,1477829.19,507,40B,ต่ำ,ดินร่วนปนทราย,มาบบอน,กรดจัดมากถึงกรดเล็กน้อย,Mb,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
722007.5762000002,1476829.19,28,44,ต่ำ,ดินทรายปนดินร่วน,บ้านบึง,กรดจัดถึงกรดเล็กน้อย,Bbg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
722007.5762000002,1477329.19,28,44,ต่ำ,ดินทรายปนดินร่วน,บ้านบึง,กรดจัดถึงกรดเล็กน้อย,Bbg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
722507.5762000002,1467829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
722507.5762000002,1475829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
722507.5762000002,1476829.19,28,44,ต่ำ,ดินทรายปนดินร่วน,บ้านบึง,กรดจัดถึงกรดเล็กน้อย,Bbg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
722507.5762000002,1477329.19,28,44,ต่ำ,ดินทรายปนดินร่วน,บ้านบึง,กรดจัดถึงกรดเล็กน้อย,Bbg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1466829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1467329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1467829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1468329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1468829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1474829.19,193,40B,ต่ำ,ดินร่วนปนทราย,หุบกะพง,กรดเล็กน้อยถึงเป็นกลาง,Hg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1475329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1475829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1476329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1476829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1477329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1477829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1479829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723007.5762000002,1480329.19,28,44,ต่ำ,ดินทรายปนดินร่วน,บ้านบึง,กรดจัดถึงกรดเล็กน้อย,Bbg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1463329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1463829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1464329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1464829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1465329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1465829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1466329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1466829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1467329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1467829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1468329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1468829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1469329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1474829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1475329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1475829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1476329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1476829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1477329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1477829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1479829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1480329.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
723507.5762000002,1480829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1462829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1463329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1463829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1464329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1464829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1465329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1465829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1466329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1466829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1467329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1467829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1468329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1468829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1469329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1469829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1473829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1474329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1474829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1475329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1475829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1476329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1476829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1477329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1477829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1478329.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1478829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1479329.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1479829.19,500,35B,ต่ำ,ดินร่วนปนทราย,มาบบอน,กรดจัดมากถึงกรดเล็กน้อย,Mb,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1480329.19,500,35B,ต่ำ,ดินร่วนปนทราย,มาบบอน,กรดจัดมากถึงกรดเล็กน้อย,Mb,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724007.5762000002,1480829.19,500,35B,ต่ำ,ดินร่วนปนทราย,มาบบอน,กรดจัดมากถึงกรดเล็กน้อย,Mb,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1460829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1462329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1462829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1463329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1463829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1464329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1464829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1465329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1465829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1466329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1466829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1467329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1467829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1468329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1468829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1469329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1469829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1470329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1470829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1472829.19,193,40B,ต่ำ,ดินร่วนปนทราย,หุบกะพง,กรดเล็กน้อยถึงเป็นกลาง,Hg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1473329.19,193,40B,ต่ำ,ดินร่วนปนทราย,หุบกะพง,กรดเล็กน้อยถึงเป็นกลาง,Hg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1473829.19,193,40B,ต่ำ,ดินร่วนปนทราย,หุบกะพง,กรดเล็กน้อยถึงเป็นกลาง,Hg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1474329.19,193,40B,ต่ำ,ดินร่วนปนทราย,หุบกะพง,กรดเล็กน้อยถึงเป็นกลาง,Hg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1474829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1475329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1475829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1476329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1476829.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1477329.19,801,43,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1477829.19,28,44,ต่ำ,ดินทรายปนดินร่วน,บ้านบึง,กรดจัดถึงกรดเล็กน้อย,Bbg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1478329.19,28,44,ต่ำ,ดินทรายปนดินร่วน,บ้านบึง,กรดจัดถึงกรดเล็กน้อย,Bbg,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1478829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1479329.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1479829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1480329.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
724507.5762000002,1480829.19,802,43B,ต่ำ,ดินทรายปนดินร่วน,สัตหีบ,กรดจัดมากถึงกรดเล็กน้อย,Sh,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
725007.5762000002,1460329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
725007.5762000002,1460829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
725007.5762000002,1461329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
725007.5762000002,1461829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
725007.5762000002,1462329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
725007.5762000002,1462829.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
725007.5762000002,1463329.19,793,SC,-,,พื้นที่ลาดชันเชิงซ้อน,,SC,32,2002,02,อ.บ้านบึง,Amphoe Ban Bung,20,จ.ชลบุรี,Changwat Chonburi,CH
